subject,italian,menu_date,veggie_label,response
174,TRUE,18,sustainable,0
174,TRUE,20,organic-sustainable,0
174,TRUE,30,organic-sustainable,0
175,TRUE,7,organic-sustainable,1
175,TRUE,14,organic,0
175,TRUE,16,organic,1
175,TRUE,18,sustainable,0
175,TRUE,22,standard,0
175,TRUE,26,standard,0
397,TRUE,6,standard,1
397,TRUE,7,organic-sustainable,1
397,TRUE,8,organic,1
397,TRUE,9,sustainable,1
397,TRUE,10,standard,0
397,TRUE,12,sustainable,0
397,TRUE,13,organic-sustainable,0
397,TRUE,14,organic,1
397,TRUE,15,standard,0
397,TRUE,16,organic,1
397,TRUE,17,organic-sustainable,0
397,TRUE,18,sustainable,0
397,TRUE,19,organic,0
397,TRUE,20,organic-sustainable,0
397,TRUE,21,standard,0
397,TRUE,23,organic-sustainable,0
397,TRUE,24,sustainable,0
397,TRUE,25,standard,0
397,TRUE,26,standard,0
397,TRUE,27,organic,0
397,TRUE,28,standard,1
397,TRUE,30,organic-sustainable,0
345,TRUE,1,standard,1
345,TRUE,6,standard,0
345,TRUE,7,organic-sustainable,0
345,TRUE,12,sustainable,0
345,TRUE,15,standard,0
345,TRUE,18,sustainable,1
129,TRUE,10,standard,0
129,TRUE,12,sustainable,0
129,TRUE,14,organic,1
129,TRUE,26,standard,1
129,TRUE,27,organic,0
346,TRUE,1,standard,0
346,TRUE,2,organic,0
346,TRUE,6,standard,0
346,TRUE,7,organic-sustainable,0
346,TRUE,11,standard,0
346,TRUE,12,sustainable,0
346,TRUE,15,standard,0
346,TRUE,16,organic,1
346,TRUE,18,sustainable,0
346,TRUE,26,standard,0
228,TRUE,2,organic,1
228,TRUE,3,sustainable,0
228,TRUE,5,standard,1
228,TRUE,8,organic,0
228,TRUE,12,sustainable,1
228,TRUE,13,organic-sustainable,1
228,TRUE,16,organic,1
228,TRUE,20,organic-sustainable,0
228,TRUE,21,standard,1
228,TRUE,22,standard,1
266,TRUE,4,organic-sustainable,0
266,TRUE,7,organic-sustainable,0
266,TRUE,9,sustainable,0
266,TRUE,11,standard,1
266,TRUE,12,sustainable,1
266,TRUE,13,organic-sustainable,1
266,TRUE,15,standard,1
266,TRUE,16,organic,0
266,TRUE,18,sustainable,1
266,TRUE,21,standard,1
266,TRUE,22,standard,0
266,TRUE,23,organic-sustainable,1
266,TRUE,27,organic,1
266,TRUE,29,standard,1
267,TRUE,2,organic,0
267,TRUE,4,organic-sustainable,0
267,TRUE,4,sustainable,0
267,TRUE,7,organic-sustainable,0
267,TRUE,8,organic,0
267,TRUE,13,organic-sustainable,0
267,TRUE,17,organic-sustainable,0
267,TRUE,21,standard,1
267,TRUE,22,standard,0
267,TRUE,23,organic-sustainable,1
267,TRUE,27,organic,1
267,TRUE,31,standard,1
130,TRUE,5,standard,0
130,TRUE,8,organic,0
130,TRUE,10,standard,0
130,TRUE,24,sustainable,0
176,TRUE,7,organic-sustainable,1
176,TRUE,9,sustainable,1
176,TRUE,12,sustainable,1
176,TRUE,14,organic,1
176,TRUE,16,organic,1
176,TRUE,18,sustainable,1
176,TRUE,30,organic-sustainable,1
268,FALSE,5,standard,0
268,FALSE,8,organic,1
268,FALSE,10,standard,1
268,FALSE,14,standard,1
268,FALSE,15,standard,0
268,FALSE,17,organic-sustainable,0
268,FALSE,21,standard,0
268,FALSE,28,standard,0
268,FALSE,29,standard,0
268,FALSE,31,standard,0
229,TRUE,2,organic,0
229,TRUE,4,sustainable,0
229,TRUE,5,standard,0
229,TRUE,12,sustainable,1
229,TRUE,14,standard,1
229,TRUE,21,standard,0
131,FALSE,2,organic,0
131,FALSE,7,organic-sustainable,1
131,FALSE,11,standard,1
131,FALSE,12,sustainable,1
131,FALSE,30,organic-sustainable,1
269,TRUE,7,organic-sustainable,0
269,TRUE,9,sustainable,0
269,TRUE,11,standard,0
269,TRUE,14,organic,0
269,TRUE,18,sustainable,1
269,TRUE,27,organic,0
269,TRUE,29,standard,0
269,TRUE,30,organic-sustainable,0
347,TRUE,11,standard,0
270,TRUE,4,organic-sustainable,0
270,TRUE,7,organic-sustainable,0
270,TRUE,9,sustainable,0
270,TRUE,12,sustainable,0
270,TRUE,14,organic,0
270,TRUE,15,standard,0
270,TRUE,18,sustainable,0
270,TRUE,23,organic-sustainable,0
270,TRUE,26,standard,0
270,TRUE,27,organic,0
230,TRUE,1,standard,1
230,TRUE,4,sustainable,1
230,TRUE,5,standard,0
230,TRUE,10,standard,0
230,TRUE,12,sustainable,1
230,TRUE,19,organic,0
230,TRUE,21,standard,1
231,FALSE,4,organic-sustainable,0
231,FALSE,5,standard,0
231,FALSE,7,organic-sustainable,0
231,FALSE,9,sustainable,1
231,FALSE,12,sustainable,0
231,FALSE,13,organic-sustainable,0
231,FALSE,16,organic,1
231,FALSE,18,sustainable,0
231,FALSE,20,organic-sustainable,0
231,FALSE,21,standard,0
417,FALSE,12,sustainable,0
417,FALSE,13,organic-sustainable,1
417,FALSE,22,standard,1
379,TRUE,1,standard,0
379,TRUE,2,organic,0
379,TRUE,6,standard,1
379,TRUE,8,organic,0
379,TRUE,11,standard,0
379,TRUE,15,standard,0
379,TRUE,16,organic,0
379,TRUE,20,organic-sustainable,0
379,TRUE,26,standard,1
379,TRUE,27,organic,0
348,TRUE,7,organic-sustainable,1
348,TRUE,11,standard,0
349,TRUE,1,standard,0
349,TRUE,2,organic,0
349,TRUE,6,standard,0
349,TRUE,7,organic-sustainable,0
349,TRUE,8,organic,0
349,TRUE,11,standard,0
349,TRUE,24,sustainable,0
349,TRUE,27,organic,0
132,TRUE,2,organic,0
132,TRUE,7,organic-sustainable,0
132,TRUE,11,standard,1
132,TRUE,12,sustainable,0
132,TRUE,17,organic-sustainable,0
132,TRUE,23,organic-sustainable,0
132,TRUE,27,organic,0
271,TRUE,5,standard,0
271,TRUE,7,organic-sustainable,0
271,TRUE,13,organic-sustainable,0
271,TRUE,15,standard,0
271,TRUE,16,organic,0
271,TRUE,24,sustainable,1
271,TRUE,29,standard,0
271,TRUE,31,standard,1
193,FALSE,2,organic,0
193,FALSE,4,organic-sustainable,0
193,FALSE,7,organic-sustainable,1
193,FALSE,9,sustainable,1
193,FALSE,11,standard,0
193,FALSE,12,sustainable,0
193,FALSE,18,sustainable,0
177,TRUE,2,organic,1
177,TRUE,4,organic-sustainable,1
177,TRUE,7,organic-sustainable,1
177,TRUE,12,sustainable,1
177,TRUE,14,organic,1
177,TRUE,18,sustainable,0
177,TRUE,20,organic-sustainable,1
177,TRUE,24,sustainable,1
177,TRUE,30,organic-sustainable,1
133,TRUE,2,organic,0
133,TRUE,4,sustainable,0
133,TRUE,5,standard,0
133,TRUE,7,organic-sustainable,0
133,TRUE,10,standard,0
133,TRUE,11,standard,0
133,TRUE,12,sustainable,0
133,TRUE,14,organic,0
133,TRUE,23,organic-sustainable,0
133,TRUE,26,standard,0
133,TRUE,27,organic,0
133,TRUE,30,organic-sustainable,1
350,FALSE,7,organic-sustainable,0
350,FALSE,12,sustainable,0
350,FALSE,15,standard,1
350,FALSE,26,standard,0
351,FALSE,2,organic,1
351,FALSE,7,organic-sustainable,1
351,FALSE,18,sustainable,1
351,FALSE,20,organic-sustainable,1
134,TRUE,2,organic,1
134,TRUE,7,organic-sustainable,0
134,TRUE,12,sustainable,0
134,TRUE,23,organic-sustainable,0
134,TRUE,26,standard,0
134,TRUE,30,organic-sustainable,0
194,FALSE,3,sustainable,0
194,FALSE,4,organic-sustainable,0
194,FALSE,5,standard,0
194,FALSE,10,standard,0
194,FALSE,16,organic,1
194,FALSE,23,organic-sustainable,0
194,FALSE,24,sustainable,1
352,TRUE,2,organic,0
352,TRUE,6,standard,1
352,TRUE,7,organic-sustainable,1
352,TRUE,11,standard,0
352,TRUE,16,organic,1
352,TRUE,18,sustainable,1
352,TRUE,26,standard,1
352,TRUE,27,organic,1
135,FALSE,2,organic,0
135,FALSE,3,sustainable,0
135,FALSE,11,standard,0
135,FALSE,12,sustainable,0
135,FALSE,14,organic,0
135,FALSE,23,organic-sustainable,0
135,FALSE,26,standard,0
135,FALSE,31,standard,0
353,TRUE,2,organic,1
353,TRUE,15,standard,1
353,TRUE,18,sustainable,1
353,TRUE,20,organic-sustainable,1
418,TRUE,10,standard,0
418,TRUE,13,organic-sustainable,0
418,TRUE,16,organic,0
418,TRUE,22,standard,1
418,TRUE,30,organic-sustainable,0
272,TRUE,4,organic-sustainable,1
272,TRUE,8,organic,0
272,TRUE,11,standard,1
272,TRUE,14,organic,0
272,TRUE,15,standard,0
272,TRUE,16,organic,1
272,TRUE,22,standard,1
272,TRUE,23,organic-sustainable,0
272,TRUE,31,standard,0
354,FALSE,1,standard,1
354,FALSE,2,organic,1
354,FALSE,3,sustainable,1
354,FALSE,4,sustainable,0
354,FALSE,6,standard,1
354,FALSE,7,organic-sustainable,1
354,FALSE,8,organic,0
354,FALSE,9,sustainable,1
354,FALSE,12,sustainable,0
354,FALSE,13,organic-sustainable,0
354,FALSE,14,organic,0
354,FALSE,15,standard,0
354,FALSE,17,organic-sustainable,1
354,FALSE,20,organic-sustainable,1
354,FALSE,26,standard,0
354,FALSE,27,organic,0
354,FALSE,28,standard,0
354,FALSE,29,standard,1
136,TRUE,11,standard,0
136,TRUE,23,organic-sustainable,1
136,TRUE,25,standard,0
136,TRUE,27,organic,1
136,TRUE,30,organic-sustainable,0
419,TRUE,4,sustainable,0
419,TRUE,7,organic-sustainable,0
419,TRUE,9,sustainable,0
419,TRUE,10,standard,0
419,TRUE,11,standard,0
419,TRUE,12,sustainable,1
419,TRUE,13,organic-sustainable,0
419,TRUE,17,organic-sustainable,0
419,TRUE,19,organic,0
419,TRUE,22,standard,0
419,TRUE,24,sustainable,1
419,TRUE,30,organic-sustainable,0
137,TRUE,2,organic,0
137,TRUE,24,sustainable,1
137,TRUE,27,organic,0
195,TRUE,2,organic,0
195,TRUE,4,organic-sustainable,1
195,TRUE,5,standard,1
195,TRUE,7,organic-sustainable,0
195,TRUE,9,sustainable,0
195,TRUE,11,standard,1
195,TRUE,12,sustainable,1
195,TRUE,13,organic-sustainable,1
195,TRUE,14,organic,1
195,TRUE,14,standard,1
195,TRUE,16,organic,1
195,TRUE,18,sustainable,1
195,TRUE,20,organic-sustainable,1
195,TRUE,21,standard,1
195,TRUE,22,standard,1
195,TRUE,23,organic-sustainable,0
355,FALSE,1,standard,0
355,FALSE,2,organic,0
355,FALSE,6,standard,0
355,FALSE,7,organic-sustainable,0
355,FALSE,10,standard,0
355,FALSE,12,sustainable,0
355,FALSE,13,organic-sustainable,0
355,FALSE,18,sustainable,0
355,FALSE,20,organic-sustainable,0
355,FALSE,25,standard,0
355,FALSE,27,organic,0
355,FALSE,29,standard,0
138,TRUE,1,standard,1
138,TRUE,4,organic-sustainable,0
138,TRUE,9,sustainable,1
138,TRUE,23,organic-sustainable,0
138,TRUE,25,standard,0
273,FALSE,4,sustainable,0
273,FALSE,6,standard,0
273,FALSE,8,organic,0
273,FALSE,10,standard,0
273,FALSE,12,sustainable,0
273,FALSE,13,organic-sustainable,0
273,FALSE,14,organic,1
273,FALSE,18,sustainable,1
273,FALSE,21,standard,0
273,FALSE,24,sustainable,0
273,FALSE,31,standard,0
274,TRUE,23,organic-sustainable,0
356,FALSE,6,standard,0
356,FALSE,7,organic-sustainable,1
356,FALSE,31,standard,0
357,TRUE,2,organic,0
357,TRUE,6,standard,0
357,TRUE,8,organic,0
357,TRUE,12,sustainable,0
357,TRUE,15,standard,0
357,TRUE,16,organic,0
357,TRUE,18,sustainable,0
357,TRUE,20,organic-sustainable,1
139,TRUE,7,organic-sustainable,0
139,TRUE,23,organic-sustainable,0
139,TRUE,28,standard,0
140,TRUE,2,organic,1
140,TRUE,4,organic-sustainable,0
140,TRUE,7,organic-sustainable,1
140,TRUE,14,standard,1
140,TRUE,23,organic-sustainable,1
140,TRUE,27,organic,1
178,TRUE,2,organic,1
178,TRUE,4,organic-sustainable,1
178,TRUE,5,standard,0
178,TRUE,7,organic-sustainable,0
178,TRUE,12,sustainable,0
178,TRUE,14,organic,0
178,TRUE,18,sustainable,0
178,TRUE,20,organic-sustainable,0
178,TRUE,23,organic-sustainable,1
178,TRUE,24,sustainable,1
141,TRUE,2,organic,0
141,TRUE,4,organic-sustainable,0
141,TRUE,7,organic-sustainable,1
141,TRUE,11,standard,0
141,TRUE,12,sustainable,1
141,TRUE,23,organic-sustainable,0
141,TRUE,27,organic,1
141,TRUE,30,organic-sustainable,0
179,TRUE,2,organic,1
179,TRUE,4,organic-sustainable,1
179,TRUE,7,organic-sustainable,1
179,TRUE,12,sustainable,1
179,TRUE,14,standard,1
179,TRUE,17,organic-sustainable,1
179,TRUE,18,sustainable,1
179,TRUE,20,organic-sustainable,0
179,TRUE,30,organic-sustainable,1
358,FALSE,6,standard,0
358,FALSE,7,organic-sustainable,0
358,FALSE,11,standard,1
358,FALSE,13,organic-sustainable,1
358,FALSE,16,organic,1
358,FALSE,17,organic-sustainable,0
358,FALSE,18,sustainable,0
358,FALSE,20,organic-sustainable,1
358,FALSE,26,standard,1
358,FALSE,27,organic,1
240,FALSE,14,standard,0
240,FALSE,17,organic-sustainable,0
240,FALSE,21,standard,0
142,TRUE,1,standard,1
142,TRUE,2,organic,0
142,TRUE,7,organic-sustainable,0
142,TRUE,23,organic-sustainable,0
142,TRUE,27,organic,1
142,TRUE,30,organic-sustainable,1
398,FALSE,4,organic-sustainable,0
398,FALSE,8,organic,0
398,FALSE,18,sustainable,0
398,FALSE,19,organic,0
398,FALSE,21,standard,0
398,FALSE,23,organic-sustainable,0
398,FALSE,25,standard,1
398,FALSE,26,standard,0
398,FALSE,27,organic,1
359,FALSE,1,standard,0
359,FALSE,2,organic,0
359,FALSE,3,sustainable,0
359,FALSE,4,organic-sustainable,0
359,FALSE,6,standard,0
359,FALSE,7,organic-sustainable,0
359,FALSE,8,organic,0
359,FALSE,18,sustainable,1
359,FALSE,20,organic-sustainable,0
359,FALSE,22,standard,0
359,FALSE,24,sustainable,0
359,FALSE,26,standard,0
359,FALSE,27,organic,0
359,FALSE,29,standard,1
196,TRUE,7,organic-sustainable,0
196,TRUE,18,sustainable,0
443,FALSE,8,organic,0
443,FALSE,10,standard,1
443,FALSE,13,organic-sustainable,0
443,FALSE,15,standard,0
443,FALSE,21,standard,0
443,FALSE,22,standard,0
443,FALSE,26,standard,0
443,FALSE,28,standard,0
443,FALSE,29,standard,0
360,FALSE,1,standard,0
360,FALSE,2,organic,0
360,FALSE,3,sustainable,0
360,FALSE,4,organic-sustainable,1
360,FALSE,5,standard,1
360,FALSE,6,standard,1
360,FALSE,7,organic-sustainable,1
360,FALSE,8,organic,0
360,FALSE,11,standard,1
360,FALSE,14,standard,1
360,FALSE,15,standard,0
360,FALSE,16,organic,1
360,FALSE,17,organic-sustainable,1
360,FALSE,18,sustainable,0
360,FALSE,20,organic-sustainable,1
360,FALSE,21,standard,1
444,FALSE,4,organic-sustainable,0
444,FALSE,5,standard,1
444,FALSE,6,standard,1
444,FALSE,7,organic-sustainable,1
444,FALSE,8,organic,0
444,FALSE,9,sustainable,1
444,FALSE,11,standard,0
444,FALSE,12,sustainable,1
444,FALSE,13,organic-sustainable,0
444,FALSE,16,organic,0
444,FALSE,18,sustainable,1
444,FALSE,19,organic,0
444,FALSE,20,organic-sustainable,0
444,FALSE,21,standard,1
444,FALSE,22,standard,0
444,FALSE,23,organic-sustainable,0
444,FALSE,24,sustainable,0
444,FALSE,25,standard,0
444,FALSE,26,standard,0
444,FALSE,27,organic,0
444,FALSE,29,standard,0
444,FALSE,30,organic-sustainable,0
197,TRUE,4,sustainable,0
197,TRUE,5,standard,0
197,TRUE,9,sustainable,0
197,TRUE,16,organic,0
197,TRUE,20,organic-sustainable,0
197,TRUE,21,standard,0
143,TRUE,2,organic,1
143,TRUE,7,organic-sustainable,0
143,TRUE,12,sustainable,0
143,TRUE,14,organic,0
143,TRUE,23,organic-sustainable,0
143,TRUE,27,organic,1
143,TRUE,30,organic-sustainable,1
40,TRUE,31,standard,1
11,FALSE,16,organic,1
11,FALSE,21,standard,0
11,FALSE,22,standard,1
198,FALSE,3,sustainable,1
198,FALSE,4,organic-sustainable,1
198,FALSE,5,standard,0
198,FALSE,12,sustainable,1
198,FALSE,14,standard,0
198,FALSE,15,standard,1
198,FALSE,16,organic,1
198,FALSE,18,sustainable,1
198,FALSE,19,organic,1
198,FALSE,20,organic-sustainable,1
198,FALSE,21,standard,1
198,FALSE,24,sustainable,1
361,FALSE,1,standard,0
361,FALSE,2,organic,0
361,FALSE,6,standard,0
361,FALSE,8,organic,0
361,FALSE,9,sustainable,0
361,FALSE,12,sustainable,0
361,FALSE,18,sustainable,1
361,FALSE,20,organic-sustainable,0
361,FALSE,26,standard,0
361,FALSE,27,organic,0
361,FALSE,29,standard,0
199,FALSE,2,organic,0
199,FALSE,3,sustainable,0
199,FALSE,5,standard,0
199,FALSE,7,organic-sustainable,0
199,FALSE,8,organic,0
199,FALSE,20,organic-sustainable,0
1,TRUE,2,organic,0
1,TRUE,4,organic-sustainable,0
1,TRUE,4,sustainable,0
1,TRUE,5,standard,0
1,TRUE,14,organic,0
1,TRUE,19,organic,0
362,TRUE,2,organic,0
362,TRUE,6,standard,0
362,TRUE,7,organic-sustainable,0
362,TRUE,10,standard,1
362,TRUE,14,organic,0
362,TRUE,15,standard,0
362,TRUE,26,standard,1
362,TRUE,27,organic,0
362,TRUE,30,organic-sustainable,0
200,TRUE,12,sustainable,0
200,TRUE,14,organic,0
200,TRUE,16,organic,0
200,TRUE,18,sustainable,0
200,TRUE,21,standard,0
200,TRUE,23,organic-sustainable,0
180,TRUE,2,organic,0
180,TRUE,4,organic-sustainable,0
180,TRUE,14,organic,0
180,TRUE,18,sustainable,0
180,TRUE,19,organic,0
180,TRUE,20,organic-sustainable,0
180,TRUE,29,standard,0
180,TRUE,30,organic-sustainable,1
181,TRUE,2,organic,0
181,TRUE,4,sustainable,0
181,TRUE,7,organic-sustainable,0
181,TRUE,8,organic,0
181,TRUE,12,sustainable,0
181,TRUE,14,organic,0
181,TRUE,18,sustainable,0
181,TRUE,20,organic-sustainable,0
181,TRUE,30,organic-sustainable,1
201,FALSE,1,standard,1
201,FALSE,3,sustainable,1
201,FALSE,5,standard,1
201,FALSE,7,organic-sustainable,1
201,FALSE,8,organic,1
201,FALSE,9,sustainable,1
201,FALSE,10,standard,1
201,FALSE,11,standard,0
201,FALSE,12,sustainable,0
201,FALSE,13,organic-sustainable,0
201,FALSE,14,standard,1
201,FALSE,15,standard,1
201,FALSE,16,organic,1
201,FALSE,17,organic-sustainable,1
201,FALSE,18,sustainable,0
201,FALSE,19,organic,1
201,FALSE,20,organic-sustainable,1
202,FALSE,2,organic,0
202,FALSE,4,sustainable,0
202,FALSE,5,standard,1
202,FALSE,7,organic-sustainable,0
202,FALSE,9,sustainable,0
202,FALSE,12,sustainable,0
202,FALSE,14,organic,0
202,FALSE,16,organic,1
202,FALSE,18,sustainable,0
202,FALSE,21,standard,0
202,FALSE,23,organic-sustainable,0
241,FALSE,19,organic,1
241,FALSE,20,organic-sustainable,0
241,FALSE,21,standard,0
363,FALSE,2,organic,0
363,FALSE,6,standard,0
363,FALSE,7,organic-sustainable,0
363,FALSE,12,sustainable,0
363,FALSE,26,standard,0
363,FALSE,27,organic,1
363,FALSE,30,organic-sustainable,1
203,TRUE,2,organic,1
203,TRUE,4,sustainable,0
203,TRUE,5,standard,0
203,TRUE,7,organic-sustainable,1
203,TRUE,9,sustainable,0
203,TRUE,12,sustainable,0
203,TRUE,13,organic-sustainable,1
203,TRUE,14,organic,0
203,TRUE,18,sustainable,1
203,TRUE,19,organic,0
203,TRUE,20,organic-sustainable,0
203,TRUE,21,standard,0
203,TRUE,23,organic-sustainable,0
203,TRUE,25,standard,0
375,TRUE,6,standard,0
375,TRUE,7,organic-sustainable,0
375,TRUE,11,standard,0
375,TRUE,12,sustainable,0
375,TRUE,15,standard,0
375,TRUE,16,organic,0
375,TRUE,18,sustainable,0
375,TRUE,20,organic-sustainable,0
375,TRUE,27,organic,0
186,TRUE,2,organic,1
186,TRUE,12,sustainable,1
186,TRUE,17,organic-sustainable,0
186,TRUE,23,organic-sustainable,1
186,TRUE,27,organic,1
275,FALSE,8,organic,0
275,FALSE,11,standard,1
275,FALSE,13,organic-sustainable,0
275,FALSE,14,standard,1
275,FALSE,17,organic-sustainable,1
275,FALSE,18,sustainable,1
275,FALSE,21,standard,1
275,FALSE,29,standard,1
182,TRUE,2,organic,0
182,TRUE,5,standard,1
182,TRUE,7,organic-sustainable,0
182,TRUE,8,organic,0
182,TRUE,14,organic,0
182,TRUE,18,sustainable,0
182,TRUE,20,organic-sustainable,0
182,TRUE,24,sustainable,0
182,TRUE,27,organic,0
182,TRUE,29,standard,0
182,TRUE,30,organic-sustainable,0
364,TRUE,2,organic,0
364,TRUE,6,standard,0
364,TRUE,7,organic-sustainable,0
364,TRUE,10,standard,1
364,TRUE,12,sustainable,0
364,TRUE,15,standard,0
364,TRUE,16,organic,0
364,TRUE,24,sustainable,0
364,TRUE,26,standard,0
364,TRUE,27,organic,0
364,TRUE,30,organic-sustainable,0
276,FALSE,2,organic,0
276,FALSE,8,organic,0
276,FALSE,13,organic-sustainable,1
276,FALSE,18,sustainable,0
276,FALSE,21,standard,0
276,FALSE,23,organic-sustainable,0
276,FALSE,24,sustainable,0
276,FALSE,27,organic,0
276,FALSE,28,standard,1
59,FALSE,2,organic,0
59,FALSE,4,organic-sustainable,0
59,FALSE,4,sustainable,0
59,FALSE,5,standard,0
59,FALSE,17,organic-sustainable,1
59,FALSE,21,standard,0
59,FALSE,22,standard,0
59,FALSE,24,sustainable,0
144,TRUE,2,organic,0
144,TRUE,4,organic-sustainable,0
144,TRUE,7,organic-sustainable,0
144,TRUE,14,organic,0
144,TRUE,23,organic-sustainable,1
144,TRUE,30,organic-sustainable,1
277,TRUE,4,organic-sustainable,1
277,TRUE,8,organic,0
277,TRUE,9,sustainable,1
277,TRUE,12,sustainable,0
277,TRUE,14,organic,1
277,TRUE,16,organic,0
277,TRUE,18,sustainable,0
277,TRUE,22,standard,1
277,TRUE,29,standard,1
277,TRUE,30,organic-sustainable,1
277,TRUE,31,standard,0
445,FALSE,4,organic-sustainable,1
445,FALSE,5,standard,1
445,FALSE,8,organic,0
445,FALSE,10,standard,0
445,FALSE,12,sustainable,1
445,FALSE,15,standard,0
445,FALSE,24,sustainable,1
445,FALSE,27,organic,0
445,FALSE,29,standard,0
399,FALSE,25,standard,0
145,TRUE,2,organic,0
145,TRUE,27,organic,0
204,TRUE,2,organic,0
204,TRUE,5,standard,1
204,TRUE,6,standard,0
204,TRUE,8,organic,0
204,TRUE,10,standard,0
204,TRUE,11,standard,1
204,TRUE,13,organic-sustainable,0
204,TRUE,14,standard,1
204,TRUE,15,standard,0
204,TRUE,16,organic,1
204,TRUE,19,organic,0
204,TRUE,21,standard,0
204,TRUE,23,organic-sustainable,1
183,TRUE,4,organic-sustainable,0
183,TRUE,5,standard,0
183,TRUE,7,organic-sustainable,0
183,TRUE,8,organic,0
183,TRUE,12,sustainable,0
183,TRUE,18,sustainable,1
183,TRUE,20,organic-sustainable,0
183,TRUE,24,sustainable,1
183,TRUE,27,organic,1
183,TRUE,30,organic-sustainable,0
278,TRUE,4,organic-sustainable,1
278,TRUE,5,standard,0
278,TRUE,7,organic-sustainable,0
278,TRUE,8,organic,0
278,TRUE,9,sustainable,0
278,TRUE,11,standard,0
278,TRUE,12,sustainable,0
278,TRUE,18,sustainable,0
278,TRUE,23,organic-sustainable,0
278,TRUE,26,standard,0
278,TRUE,27,organic,0
278,TRUE,29,standard,0
184,TRUE,4,organic-sustainable,0
184,TRUE,10,standard,0
12,FALSE,3,sustainable,1
12,FALSE,4,sustainable,0
12,FALSE,5,standard,1
12,FALSE,6,standard,1
12,FALSE,7,organic-sustainable,0
12,FALSE,8,organic,1
12,FALSE,9,sustainable,1
12,FALSE,17,organic-sustainable,0
12,FALSE,22,standard,0
12,FALSE,25,standard,0
12,FALSE,29,standard,0
12,FALSE,30,organic-sustainable,0
420,FALSE,7,organic-sustainable,1
420,FALSE,8,organic,0
420,FALSE,9,sustainable,0
420,FALSE,10,standard,0
420,FALSE,11,standard,1
420,FALSE,12,sustainable,1
420,FALSE,13,organic-sustainable,1
420,FALSE,14,organic,0
420,FALSE,15,standard,1
420,FALSE,16,organic,1
420,FALSE,18,sustainable,0
420,FALSE,19,organic,0
420,FALSE,26,standard,0
420,FALSE,27,organic,0
420,FALSE,30,organic-sustainable,1
446,FALSE,4,organic-sustainable,1
446,FALSE,6,standard,1
446,FALSE,7,organic-sustainable,0
446,FALSE,8,organic,0
446,FALSE,9,sustainable,0
446,FALSE,12,sustainable,1
446,FALSE,13,organic-sustainable,0
446,FALSE,15,standard,0
446,FALSE,16,organic,0
446,FALSE,19,organic,1
446,FALSE,20,organic-sustainable,1
446,FALSE,22,standard,0
446,FALSE,23,organic-sustainable,0
446,FALSE,24,sustainable,1
446,FALSE,29,standard,0
365,TRUE,2,organic,0
365,TRUE,6,standard,0
365,TRUE,8,organic,0
365,TRUE,11,standard,0
41,TRUE,23,organic-sustainable,0
205,TRUE,5,standard,0
205,TRUE,7,organic-sustainable,0
205,TRUE,9,sustainable,0
205,TRUE,15,standard,0
205,TRUE,18,sustainable,0
205,TRUE,20,organic-sustainable,1
205,TRUE,21,standard,0
366,TRUE,1,standard,0
366,TRUE,7,organic-sustainable,0
366,TRUE,16,organic,0
206,TRUE,4,organic-sustainable,0
206,TRUE,5,standard,1
206,TRUE,6,standard,0
206,TRUE,7,organic-sustainable,0
206,TRUE,9,sustainable,0
206,TRUE,12,sustainable,1
206,TRUE,14,organic,0
206,TRUE,16,organic,1
206,TRUE,18,sustainable,0
206,TRUE,20,organic-sustainable,0
206,TRUE,23,organic-sustainable,1
367,FALSE,2,organic,0
367,FALSE,22,standard,0
367,FALSE,26,standard,0
367,FALSE,27,organic,0
367,FALSE,30,organic-sustainable,0
447,FALSE,4,organic-sustainable,0
447,FALSE,5,standard,0
447,FALSE,7,organic-sustainable,1
447,FALSE,8,organic,0
447,FALSE,9,sustainable,1
447,FALSE,12,sustainable,0
447,FALSE,15,standard,1
447,FALSE,20,organic-sustainable,0
447,FALSE,23,organic-sustainable,1
447,FALSE,26,standard,0
447,FALSE,29,standard,0
447,FALSE,30,organic-sustainable,0
368,TRUE,1,standard,0
368,TRUE,2,organic,1
368,TRUE,6,standard,0
368,TRUE,7,organic-sustainable,0
368,TRUE,11,standard,1
368,TRUE,12,sustainable,0
368,TRUE,15,standard,0
368,TRUE,16,organic,0
368,TRUE,18,sustainable,0
368,TRUE,26,standard,1
368,TRUE,27,organic,0
146,TRUE,2,organic,0
146,TRUE,3,sustainable,0
146,TRUE,12,sustainable,0
146,TRUE,13,organic-sustainable,0
146,TRUE,26,standard,0
146,TRUE,27,organic,0
146,TRUE,30,organic-sustainable,0
146,TRUE,31,standard,0
185,TRUE,2,organic,1
185,TRUE,4,organic-sustainable,0
185,TRUE,7,organic-sustainable,1
185,TRUE,8,organic,1
185,TRUE,12,sustainable,1
185,TRUE,16,organic,1
185,TRUE,18,sustainable,1
185,TRUE,19,organic,1
185,TRUE,20,organic-sustainable,1
185,TRUE,23,organic-sustainable,0
185,TRUE,30,organic-sustainable,1
147,TRUE,2,organic,0
147,TRUE,4,organic-sustainable,0
147,TRUE,12,sustainable,0
147,TRUE,17,organic-sustainable,0
147,TRUE,23,organic-sustainable,0
147,TRUE,27,organic,1
147,TRUE,30,organic-sustainable,0
207,FALSE,2,organic,0
207,FALSE,10,standard,0
207,FALSE,12,sustainable,0
207,FALSE,16,organic,0
207,FALSE,21,standard,0
207,FALSE,23,organic-sustainable,0
